45879	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45880	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	4	2	30	10	10	95	105	3000	7	8	9	10	1	4
45881	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	4	2	30	10	10	95	105	3000	7	8	9	10	1	4
45882	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	5	2	30	10	10	95	105	3000	7	8	9	10	1	4
45885	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	5	2	30	10	10	95	105	3000	7	8	9	10	1	4
45890	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	2	2	30	10	10	95	105	3000	7	8	9	10	1	4
45890	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	2	2	30	10	10	95	105	3000	7	8	9	10	1	4
45890	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	2	2	30	10	10	95	105	3000	7	8	9	10	1	4
46179	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	2	2	30	10	10	95	105	3000	7	8	9	10	1	4
46219	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	2	2	30	10	10	95	105	3000	7	8	9	10	1	4
46252	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	2	30	10	10	95	105	3000	7	8	9	10	1	4
46252	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	2	30	10	10	95	105	3000	7	8	9	10	1	4
46252	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	2	30	10	10	95	105	3000	7	8	9	10	1	4
46509	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	2	30	10	10	95	105	3000	7	8	9	10	1	4
46544	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
46564	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
46564	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
46564	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
46564	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
46564	23882	3	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
47263	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
47266	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47267	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
47282	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47282	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47282	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47282	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47892	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47892	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47930	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47940	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
47941	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
47942	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
47943	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
47944	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
47944	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
47959	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
47965	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
48078	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
48079	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
48080	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48080	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48096	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48096	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48096	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48096	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48096	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48434	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48437	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48437	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48437	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48682	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48698	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48698	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48760	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
48760	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
49149	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
49154	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	1	30	10	10	95	105	3000	7	8	9	10	1	4
49155	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
49155	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
49155	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
49372	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	30	10	10	95	105	3000	7	8	9	10	1	4
49382	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
49430	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
49439	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
49439	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
49495	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
49506	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
49648	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
49648	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
49690	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
49740	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
49740	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
49740	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
49883	23882	3	3	2	2	2	1	0	0	0	0	0	0	0	0	0	0	4	1	30	10	10	95	105	3000	7	8	9	10	1	4
50819	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	4	1	30	10	10	95	105	3000	7	8	9	10	1	4
50835	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
50855	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
51043	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	30	10	10	95	105	3000	7	8	9	10	1	4
51056	23882	3	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	30	10	10	95	105	3000	7	8	9	10	1	4
