8787	23880	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8789	23880	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8792	23880	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8796	23880	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8798	23880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8787	23880	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8789	23880	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8792	23880	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8796	23880	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8798	23880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8787	23880	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8789	23880	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8792	23880	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8796	23880	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
8798	23880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
